 Date = 2010.000     Altitude =   565.000 km      geodetic  

      Lat     Long       D       I       H       X       Y       Z       F
    0.000  190.000    9.65   -3.21   25590   25228    4288   -1436   25630
    0.000  195.000    9.66   -1.81   25332   24972    4250    -799   25344
    0.000  200.000    9.69   -0.49   25079   24721    4221    -215   25080
    0.000  205.000    9.75    0.78   24836   24478    4207     340   24839
    0.000  210.000    9.84    2.07   24608   24246    4204     892   24624
    0.000  215.000    9.91    3.41   24395   24031    4197    1452   24438
    0.000  220.000    9.93    4.78   24197   23835    4171    2024   24281
    0.000  225.000    9.87    6.18   24014   23658    4118    2600   24154
    0.000  230.000    9.75    7.58   23844   23499    4039    3174   24054
    0.000  235.000    9.57    8.99   23684   23355    3939    3749   23979
    0.000  240.000    9.34   10.45   23529   23217    3820    4339   23926
    0.000  245.000    9.04   11.99   23368   23078    3672    4961   23889
    0.000  250.000    8.60   13.64   23185   22924    3468    5625   23858
    0.000  255.000    7.94   15.39   22964   22744    3172    6323   23819
    0.000  260.000    6.95   17.20   22694   22527    2748    7024   23756
    0.000  265.000    5.56   18.93   22374   22268    2167    7674   23653
    0.000  270.000    3.69   20.44   22016   21971    1417    8205   23496
    0.000  275.000    1.34   21.53   21650   21644     507    8543   23275
    0.000  280.000   -1.42   22.02   21312   21305    -528    8621   22990
    0.000  285.000   -4.47   21.74   21037   20973   -1639    8388   22647
    0.000  290.000   -7.62   20.56   20846   20662   -2763    7818   22264
    0.000  295.000  -10.65   18.42   20742   20385   -3835    6909   21863
    0.000  300.000  -13.38   15.34   20708   20145   -4794    5682   21473
    0.000  305.000  -15.64   11.41   20713   19946   -5583    4181   21131
    0.000  310.000  -17.28    6.79   20722   19787   -6156    2469   20869
    0.000  315.000  -18.24    1.74   20708   19668   -6481     630   20718
    0.000  320.000  -18.48   -3.43   20657   19592   -6549   -1237   20694
    0.000  325.000  -18.06   -8.39   20577   19563   -6378   -3037   20800
    0.000  330.000  -17.05  -12.88   20490   19589   -6008   -4685   21019
    0.000  335.000  -15.60  -16.69   20429   19677   -5492   -6126   21328
    0.000  340.000  -13.85  -19.75   20425   19831   -4888   -7331   21701
    0.000  345.000  -11.95  -22.04   20497   20052   -4246   -8297   22113
    0.000  350.000  -10.05  -23.64   20649   20332   -3604   -9038   22541
    0.000  355.000   -8.24  -24.65   20871   20655   -2989   -9579   22964
    5.000    0.000   -5.12  -13.79   23066   22974   -2059   -5660   23750
    5.000    5.000   -3.76  -13.79   23391   23340   -1533   -5742   24085
    5.000   10.000   -2.54  -13.51   23711   23688   -1053   -5698   24386
    5.000   15.000   -1.47  -12.95   24021   24013    -616   -5523   24648
    5.000   20.000   -0.56  -12.08   24325   24324    -238   -5207   24876
    5.000   25.000    0.11  -10.92   24635   24635      46   -4752   25089
    5.000   30.000    0.44   -9.54   24963   24963     193   -4194   25313
    5.000   35.000    0.40   -8.09   25323   25322     175   -3598   25577
    5.000   40.000   -0.01   -6.76   25724   25724      -6   -3048   25904
    5.000   45.000   -0.68   -5.72   26174   26172    -311   -2621   26305
    5.000   50.000   -1.46   -5.06   26674   26666    -678   -2362   26779
    5.000   55.000   -2.19   -4.79   27217   27197   -1040   -2281   27312
    5.000   60.000   -2.77   -4.84   27788   27755   -1344   -2353   27887
    5.000   65.000   -3.15   -5.11   28369   28326   -1558   -2539   28482
    5.000   70.000   -3.31   -5.53   28939   28891   -1670   -2799   29075
    5.000   75.000   -3.26   -6.00   29477   29429   -1675   -3097   29639
    5.000   80.000   -3.01   -6.47   29957   29916   -1572   -3395   30149
    5.000   85.000   -2.58   -6.86   30355   30324   -1366   -3653   30574
    5.000   90.000   -2.01   -7.11   30651   30632   -1077   -3824   30889
    5.000   95.000   -1.39   -7.16   30833   30824    -746   -3874   31075
    5.000  100.000   -0.80   -7.00   30897   30894    -431   -3796   31129
    5.000  105.000   -0.35   -6.70   30849   30848    -186   -3626   31061
    5.000  110.000   -0.06   -6.37   30703   30703     -31   -3430   30894
    5.000  115.000    0.11   -6.14   30475   30475      56   -3276   30651
    5.000  120.000    0.25   -6.05   30181   30181     131   -3199   30350
    5.000  125.000    0.50   -6.10   29834   29833     258   -3189   30004
    5.000  130.000    0.93   -6.19   29444   29440     478   -3196   29616
    5.000  135.000    1.58   -6.22   29022   29011     798   -3161   29193
    5.000  140.000    2.40   -6.07   28582   28557    1198   -3037   28743
    5.000  145.000    3.35   -5.68   28137   28089    1646   -2800   28276
    5.000  150.000    4.38   -5.04   27702   27621    2115   -2444   27809
    5.000  155.000    5.43   -4.13   27284   27162    2582   -1968   27355
    5.000  160.000    6.45   -2.93   26892   26721    3021   -1378   26927
    5.000  165.000    7.38   -1.48   26526   26307    3406    -686   26535
    5.000  170.000    8.14    0.17   26187   25923    3710      79   26187
    5.000  175.000    8.71    1.94   25872   25574    3917     877   25887
    5.000  180.000    9.06    3.71   25577   25258    4028    1660   25631
    5.000  185.000    9.24    5.40   25300   24972    4062    2391   25413
    5.000  190.000    9.31    6.94   25041   24712    4051    3049   25226
    5.000  195.000    9.34    8.34   24801   24472    4024    3635   25066
    5.000  200.000    9.38    9.62   24580   24251    4006    4165   24930
    5.000  205.000    9.46   10.84   24379   24047    4006    4668   24822
    5.000  210.000    9.56   12.06   24199   23863    4020    5170   24745
    5.000  215.000    9.66   13.31   24040   23699    4033    5688   24703
    5.000  220.000    9.70   14.60   23899   23557    4028    6227   24697
    5.000  225.000    9.67   15.92   23774   23436    3995    6781   24723
    5.000  230.000    9.56   17.24   23663   23334    3931    7344   24777
    5.000  235.000    9.38   18.58   23558   23243    3840    7918   24853
    5.000  240.000    9.13   19.95   23450   23153    3720    8513   24947
    5.000  245.000    8.77   21.40   23323   23050    3558    9140   25050
    5.000  250.000    8.26   22.94   23162   22922    3327    9802   25151
    5.000  255.000    7.49   24.55   22953   22757    2993   10484   25234
    5.000  260.000    6.39   26.17   22689   22548    2524   11147   25279
    5.000  265.000    4.87   27.68   22375   22295    1899   11737   25267
    5.000  270.000    2.90   28.94   22034   22006    1114   12186   25179
    5.000  275.000    0.49   29.80   21699   21698     186   12428   25005
    5.000  280.000   -2.27   30.09   21407   21390    -849   12405   24741
    5.000  285.000   -5.25   29.68   21193   21104   -1940   12079   24394
    5.000  290.000   -8.26   28.47   21079   20860   -3029   11430   23978
    5.000  295.000  -11.10   26.41   21065   20671   -4057   10463   23520
    5.000  300.000  -13.59   23.52   21137   20545   -4967    9198   23052
    5.000  305.000  -15.56   19.85   21266   20486   -5706    7677   22609
    5.000  310.000  -16.91   15.55   21417   20491   -6230    5961   22231
    5.000  315.000  -17.57   10.85   21561   20556   -6507    4132   21954
    5.000  320.000  -17.53    6.02   21680   20674   -6529    2287   21801
    5.000  325.000  -16.85    1.37   21773   20838   -6310     522   21779
    5.000  330.000  -15.64   -2.83   21851   21043   -5890   -1079   21878
    5.000  335.000  -14.04   -6.38   21940   21285   -5321   -2455   22077
    5.000  340.000  -12.20   -9.20   22063   21565   -4661   -3574   22351
    5.000  345.000  -10.27  -11.27   22238   21882   -3967   -4430   22675
    5.000  350.000   -8.40  -12.64   22471   22230   -3283   -5040   23029
    5.000  355.000   -6.67  -13.44   22753   22599   -2642   -5437   23393
   10.000    0.000   -4.01   -1.74   24433   24373   -1710    -742   24444
   10.000    5.000   -2.77   -1.62   24752   24723   -1197    -701   24762
   10.000   10.000   -1.69   -1.27   25058   25047    -738    -554   25064
   10.000   15.000   -0.73   -0.68   25343   25341    -321    -302   25345
   10.000   20.000    0.10    0.15   25608   25608      45      69   25608
   10.000   25.000    0.73    1.25   25860   25858     331     563   25866
   10.000   30.000    1.09    2.53   26112   26108     496    1156   26138
   10.000   35.000    1.11    3.88   26379   26375     509    1791   26440
   10.000   40.000    0.79    5.12   26677   26674     369    2391   26784
   10.000   45.000    0.23    6.10   27018   27017     107    2886   27171
   10.000   50.000   -0.46    6.72   27408   27407    -219    3229   27598
   10.000   55.000   -1.13    6.98   27846   27841    -548    3411   28054
   10.000   60.000   -1.68    6.95   28321   28309    -831    3454   28531
   10.000   65.000   -2.07    6.72   28816   28798   -1039    3394   29015
   10.000   70.000   -2.27    6.36   29313   29290   -1163    3266   29494
   10.000   75.000   -2.31    5.94   29788   29764   -1203    3100   29949
   10.000   80.000   -2.20    5.52   30219   30196   -1160    2922   30360
   10.000   85.000   -1.95    5.16   30578   30560   -1039    2760   30702
   10.000   90.000   -1.59    4.91   30841   30829    -855    2647   30955
   10.000   95.000   -1.19    4.81   30992   30985    -643    2610   31102
   10.000  100.000   -0.83    4.88   31023   31020    -447    2650   31136
   10.000  105.000   -0.57    5.06   30939   30937    -310    2738   31060
   10.000  110.000   -0.46    5.24   30753   30752    -246    2820   30882
   10.000  115.000   -0.44    5.32   30485   30484    -233    2840   30617
   10.000  120.000   -0.41    5.25   30148   30147    -218    2771   30275
   10.000  125.000   -0.27    5.05   29755   29755    -140    2627   29871
   10.000  130.000    0.08    4.79   29313   29313      39    2457   29416
   10.000  135.000    0.65    4.60   28832   28830     329    2321   28926
   10.000  140.000    1.44    4.58   28325   28316     710    2269   28416
   10.000  145.000    2.38    4.79   27808   27784    1155    2331   27905
   10.000  150.000    3.43    5.27   27296   27247    1633    2518   27411
   10.000  155.000    4.54    6.04   26802   26718    2119    2835   26951
   10.000  160.000    5.64    7.10   26336   26208    2588    3281   26539
   10.000  165.000    6.67    8.44   25903   25728    3009    3845   26187
   10.000  170.000    7.56   10.01   25506   25284    3354    4501   25900
   10.000  175.000    8.24   11.70   25144   24885    3604    5209   25678
   10.000  180.000    8.71   13.42   24818   24532    3757    5923   25515
   10.000  185.000    8.98   15.06   24528   24227    3829    6601   25401
   10.000  190.000    9.13   16.56   24273   23966    3850    7218   25323
   10.000  195.000    9.21   17.90   24053   23743    3851    7771   25277
   10.000  200.000    9.30   19.12   23867   23553    3857    8274   25260
   10.000  205.000    9.42   20.27   23711   23392    3880    8755   25276
   10.000  210.000    9.56   21.40   23584   23256    3917    9242   25330
   10.000  215.000    9.69   22.56   23481   23145    3953    9753   25425
   10.000  220.000    9.77   23.75   23397   23058    3971   10295   25562
   10.000  225.000    9.77   24.97   23329   22991    3957   10863   25735
   10.000  230.000    9.66   26.20   23271   22941    3907   11452   25937
   10.000  235.000    9.47   27.45   23213   22897    3818   12060   26159
   10.000  240.000    9.17   28.74   23143   22847    3687   12689   26393
   10.000  245.000    8.73   30.07   23043   22776    3498   13343   26627
   10.000  250.000    8.10   31.47   22898   22669    3227   14017   26848
   10.000  255.000    7.20   32.91   22698   22519    2845   14688   27035
   10.000  260.000    5.94   34.31   22441   22320    2324   15314   27168
   10.000  265.000    4.28   35.58   22141   22079    1652   15840   27224
   10.000  270.000    2.19   36.59   21824   21808     832   16205   27183
   10.000  275.000   -0.30   37.22   21526   21526    -112   16350   27031
   10.000  280.000   -3.07   37.33   21285   21255   -1141   16230   26767
   10.000  285.000   -5.99   36.81   21134   21019   -2204   15817   26398
   10.000  290.000   -8.86   35.61   21091   20839   -3247   15103   25941
   10.000  295.000  -11.49   33.67   21157   20733   -4216   14096   25423
   10.000  300.000  -13.72   31.03   21320   20711   -5058   12823   24879
   10.000  305.000  -15.41   27.72   21552   20777   -5727   11326   24347
   10.000  310.000  -16.46   23.89   21823   20929   -6184    9666   23868
   10.000  315.000  -16.83   19.71   22103   21156   -6401    7920   23479
   10.000  320.000  -16.55   15.44   22370   21443   -6372    6177   23207
   10.000  325.000  -15.68   11.32   22614   21772   -6112    4527   23062
   10.000  330.000  -14.34    7.60   22838   22126   -5658    3047   23041
   10.000  335.000  -12.68    4.45   23056   22494   -5059    1794   23125
   10.000  340.000  -10.82    1.97   23282   22868   -4371     800   23296
   10.000  345.000   -8.92    0.18   23531   23246   -3649      75   23531
   10.000  350.000   -7.10   -0.96   23809   23627   -2944    -398   23813
   10.000  355.000   -5.45   -1.56   24114   24005   -2291    -655   24123
   15.000    0.000   -3.17   10.25   25124   25086   -1389    4542   25532
   15.000    5.000   -2.01   10.45   25411   25396    -893    4687   25840
   15.000   10.000   -1.02   10.84   25680   25676    -456    4919   26147
   15.000   15.000   -0.14   11.42   25923   25923     -65    5236   26447
   15.000   20.000    0.62   12.19   26139   26138     281    5648   26742
   15.000   25.000    1.21   13.17   26332   26326     556    6163   27043
   15.000   30.000    1.57   14.31   26512   26502     727    6763   27361
   15.000   35.000    1.64   15.50   26695   26684     762    7403   27703
   15.000   40.000    1.40   16.59   26902   26894     657    8016   28071
   15.000   45.000    0.93   17.46   27150   27146     439    8539   28461
   15.000   50.000    0.33   18.02   27449   27449     156    8930   28865
   15.000   55.000   -0.28   18.27   27801   27801    -135    9180   29277
   15.000   60.000   -0.79   18.27   28196   28194    -391    9307   29693
   15.000   65.000   -1.17   18.08   28619   28613    -587    9345   30106
   15.000   70.000   -1.41   17.79   29052   29043    -716    9324   30511
   15.000   75.000   -1.52   17.46   29473   29463    -782    9268   30896
   15.000   80.000   -1.52   17.12   29860   29850    -790    9195   31244
   15.000   85.000   -1.42   16.81   30188   30179    -746    9121   31536
   15.000   90.000   -1.25   16.59   30431   30424    -662    9065   31752
   15.000   95.000   -1.06   16.47   30570   30564    -565    9041   31878
   15.000  100.000   -0.91   16.47   30594   30590    -488    9046   31903
   15.000  105.000   -0.87   16.53   30505   30502    -461    9055   31821
   15.000  110.000   -0.93   16.57   30316   30312    -493    9021   31630
   15.000  115.000   -1.06   16.51   30043   30038    -557    8903   31334
   15.000  120.000   -1.17   16.29   29701   29695    -606    8681   30943
   15.000  125.000   -1.14   15.95   29298   29293    -582    8371   30471
   15.000  130.000   -0.89   15.54   28842   28838    -448    8023   29937
   15.000  135.000   -0.39   15.19   28338   28337    -194    7696   29364
   15.000  140.000    0.34   14.99   27799   27799     166    7444   28779
   15.000  145.000    1.27   15.01   27243   27236     604    7302   28204
   15.000  150.000    2.34   15.28   26685   26663    1091    7291   27663
   15.000  155.000    3.51   15.85   26142   26093    1600    7420   27175
   15.000  160.000    4.70   16.71   25625   25539    2101    7693   26755
   15.000  165.000    5.85   17.86   25143   25012    2565    8100   26416
   15.000  170.000    6.88   19.24   24701   24523    2960    8621   26162
   15.000  175.000    7.72   20.77   24302   24081    3266    9219   25992
   15.000  180.000    8.35   22.35   23950   23696    3477    9847   25895
   15.000  185.000    8.77   23.87   23647   23370    3606   10466   25860
   15.000  190.000    9.05   25.28   23395   23104    3679   11046   25872
   15.000  195.000    9.24   26.53   23192   22891    3724   11581   25923
   15.000  200.000    9.42   27.67   23036   22726    3768   12080   26012
   15.000  205.000    9.60   28.74   22921   22599    3824   12568   26140
   15.000  210.000    9.81   29.78   22838   22505    3889   13071   26314
   15.000  215.000    9.99   30.85   22782   22436    3951   13607   26536
   15.000  220.000   10.11   31.95   22744   22391    3992   14184   26804
   15.000  225.000   10.13   33.08   22717   22363    3996   14800   27113
   15.000  230.000   10.03   34.24   22694   22347    3954   15445   27451
   15.000  235.000    9.81   35.41   22663   22332    3862   16114   27808
   15.000  240.000    9.45   36.61   22611   22304    3710   16801   28169
   15.000  245.000    8.90   37.85   22521   22250    3486   17501   28522
   15.000  250.000    8.13   39.11   22381   22156    3166   18198   28846
   15.000  255.000    7.06   40.38   22185   22017    2726   18865   29122
   15.000  260.000    5.62   41.57   21938   21832    2149   19459   29324
   15.000  265.000    3.78   42.61   21657   21610    1429   19925   29429
   15.000  270.000    1.54   43.40   21373   21366     575   20210   29415
   15.000  275.000   -1.04   43.81   21122   21119    -383   20264   29271
   15.000  280.000   -3.84   43.76   20940   20893   -1403   20053   28994
   15.000  285.000   -6.70   43.17   20855   20713   -2434   19561   28593
   15.000  290.000   -9.44   41.98   20881   20598   -3423   18790   28090
   15.000  295.000  -11.87   40.20   21018   20569   -4322   17759   27516
   15.000  300.000  -13.84   37.82   21253   20636   -5083   16500   26906
   15.000  305.000  -15.24   34.93   21563   20805   -5667   15060   26302
   15.000  310.000  -16.00   31.63   21920   21071   -6042   13499   25743
   15.000  315.000  -16.12   28.07   22296   21419   -6190   11889   25267
   15.000  320.000  -15.63   24.45   22667   21829   -6109   10307   24901
   15.000  325.000  -14.63   20.98   23020   22274   -5815    8829   24655
   15.000  330.000  -13.23   17.85   23349   22730   -5343    7519   24530
   15.000  335.000  -11.55   15.20   23657   23178   -4736    6427   24514
   15.000  340.000   -9.72   13.12   23951   23607   -4044    5582   24593
   15.000  345.000   -7.87   11.64   24240   24012   -3320    4993   24749
   15.000  350.000   -6.11   10.73   24532   24393   -2613    4649   24969
   15.000  355.000   -4.53   10.30   24829   24751   -1962    4514   25236
   20.000    0.000   -2.54   21.53   25115   25090   -1114    9906   26998
   20.000    5.000   -1.43   21.78   25351   25343    -634   10127   27299
   20.000   10.000   -0.49   22.18   25567   25566    -218   10425   27611
   20.000   15.000    0.33   22.73   25758   25757     148   10788   27926
   20.000   20.000    1.04   23.42   25918   25914     469   11225   28245
   20.000   25.000    1.60   24.26   26052   26042     728   11741   28576
   20.000   30.000    1.96   25.22   26168   26152     896   12326   28925
   20.000   35.000    2.07   26.22   26282   26265     948   12944   29297
   20.000   40.000    1.90   27.14   26417   26403     878   13542   29686
   20.000   45.000    1.52   27.88   26593   26584     706   14067   30085
   20.000   50.000    1.01   28.37   26824   26820     472   14483   30484
   20.000   55.000    0.47   28.60   27111   27110     225   14781   30878
   20.000   60.000    0.00   28.62   27446   27446       1   14978   31267
   20.000   65.000   -0.37   28.50   27815   27814    -178   15100   31649
   20.000   70.000   -0.63   28.29   28197   28196    -308   15174   32021
   20.000   75.000   -0.79   28.04   28575   28572    -395   15218   32375
   20.000   80.000   -0.88   27.79   28926   28923    -446   15242   32696
   20.000   85.000   -0.92   27.56   29229   29225    -470   15253   32969
   20.000   90.000   -0.93   27.38   29458   29455    -479   15258   33176
   20.000   95.000   -0.95   27.27   29596   29592    -491   15258   33298
   20.000  100.000   -1.03   27.22   29630   29626    -530   15244   33321
   20.000  105.000   -1.19   27.19   29561   29554    -615   15188   33234
   20.000  110.000   -1.45   27.12   29397   29388    -744   15053   33027
   20.000  115.000   -1.75   26.93   29154   29140    -890   14807   32698
   20.000  120.000   -2.00   26.59   28842   28825   -1006   14437   32254
   20.000  125.000   -2.10   26.13   28470   28451   -1041   13965   31711
   20.000  130.000   -1.96   25.61   28041   28024    -957   13438   31094
   20.000  135.000   -1.55   25.11   27558   27548    -743   12917   30435
   20.000  140.000   -0.87   24.74   27032   27029    -410   12458   29765
   20.000  145.000    0.04   24.57   26480   26480      18   12104   29115
   20.000  150.000    1.13   24.63   25917   25912     511   11882   28511
   20.000  155.000    2.35   24.97   25360   25339    1040   11807   27974
   20.000  160.000    3.64   25.59   24824   24774    1575   11888   27524
   20.000  165.000    4.91   26.49   24319   24230    2083   12120   27172
   20.000  170.000    6.10   27.63   23853   23718    2533   12485   26923
   20.000  175.000    7.12   28.93   23433   23252    2904   12952   26774
   20.000  180.000    7.94   30.30   23065   22844    3186   13479   26715
   20.000  185.000    8.56   31.66   22754   22501    3386   14029   26731
   20.000  190.000    9.02   32.92   22504   22226    3527   14571   26809
   20.000  195.000    9.37   34.08   22313   22015    3634   15095   26940
   20.000  200.000    9.68   35.13   22178   21862    3730   15607   27119
   20.000  205.000    9.98   36.13   22089   21755    3828   16124   27347
   20.000  210.000   10.26   37.10   22036   21683    3926   16667   27629
   20.000  215.000   10.51   38.10   22007   21638    4015   17254   27964
   20.000  220.000   10.68   39.13   21992   21611    4076   17891   28350
   20.000  225.000   10.73   40.20   21982   21597    4093   18574   28778
   20.000  230.000   10.64   41.29   21966   21589    4055   19293   29236
   20.000  235.000   10.38   42.41   21934   21575    3951   20037   29708
   20.000  240.000    9.93   43.55   21873   21545    3773   20794   30179
   20.000  245.000    9.27   44.70   21770   21486    3506   21547   30630
   20.000  250.000    8.33   45.86   21619   21390    3132   22275   31041
   20.000  255.000    7.07   46.97   21417   21254    2634   22944   31387
   20.000  260.000    5.42   47.99   21176   21081    2001   23512   31642
   20.000  265.000    3.38   48.84   20917   20881    1233   23928   31782
   20.000  270.000    0.96   49.43   20672   20669     347   24144   31785
   20.000  275.000   -1.74   49.67   20476   20467    -622   24119   31639
   20.000  280.000   -4.59   49.49   20361   20295   -1631   23830   31344
   20.000  285.000   -7.42   48.84   20346   20176   -2627   23271   30911
   20.000  290.000  -10.03   47.69   20442   20129   -3560   22455   30366
   20.000  295.000  -12.26   46.05   20643   20172   -4383   21412   29742
   20.000  300.000  -13.98   43.95   20935   20316   -5056   20183   29080
   20.000  305.000  -15.10   41.47   21298   20562   -5549   18820   28421
   20.000  310.000  -15.60   38.69   21705   20905   -5838   17381   27806
   20.000  315.000  -15.50   35.75   22132   21327   -5914   15932   27270
   20.000  320.000  -14.85   32.80   22559   21805   -5783   14536   26837
   20.000  325.000  -13.76   29.99   22968   22309   -5463   13255   26518
   20.000  330.000  -12.33   27.46   23350   22812   -4985   12136   26315
   20.000  335.000  -10.66   25.33   23701   23292   -4386   11217   26221
   20.000  340.000   -8.88   23.66   24023   23734   -3710   10523   26227
   20.000  345.000   -7.09   22.48   24320   24134   -3003   10064   26320
   20.000  350.000   -5.39   21.78   24599   24490   -2311    9830   26490
   20.000  355.000   -3.86   21.50   24863   24807   -1674    9792   26722
   25.000    0.000   -2.10   31.67   24462   24446    -896   15093   28744
   25.000    5.000   -1.00   31.94   24638   24634    -431   15360   29034
   25.000   10.000   -0.08   32.34   24793   24793     -33   15695   29343
   25.000   15.000    0.72   32.83   24924   24922     311   16083   29663
   25.000   20.000    1.40   33.44   25029   25022     609   16526   29993
   25.000   25.000    1.94   34.14   25109   25095     851   17027   30338
   25.000   30.000    2.32   34.93   25173   25152    1017   17580   30704
   25.000   35.000    2.47   35.74   25236   25212    1086   18159   31090
   25.000   40.000    2.38   36.49   25320   25298    1052   18726   31492
   25.000   45.000    2.10   37.09   25446   25429     930   19239   31900
   25.000   50.000    1.68   37.51   25628   25617     752   19672   32307
   25.000   55.000    1.23   37.73   25868   25862     554   20014   32707
   25.000   60.000    0.80   37.78   26160   26157     367   20278   33099
   25.000   65.000    0.45   37.72   26486   26485     208   20484   33483
   25.000   70.000    0.17   37.59   26830   26830      80   20652   33857
   25.000   75.000   -0.05   37.43   27171   27171     -25   20794   34214
   25.000   80.000   -0.24   37.26   27490   27490    -116   20914   34541
   25.000   85.000   -0.42   37.12   27768   27767    -202   21013   34822
   25.000   90.000   -0.61   37.00   27985   27983    -296   21084   35039
   25.000   95.000   -0.83   36.91   28124   28121    -410   21120   35171
   25.000  100.000   -1.14   36.83   28175   28169    -559   21101   35201
   25.000  105.000   -1.53   36.74   28138   28128    -752   21001   35111
   25.000  110.000   -2.00   36.57   28020   28003    -977   20787   34889
   25.000  115.000   -2.48   36.28   27834   27808   -1205   20433   34529
   25.000  120.000   -2.89   35.86   27587   27552   -1391   19937   34037
   25.000  125.000   -3.12   35.30   27283   27243   -1486   19321   33432
   25.000  130.000   -3.10   34.69   26922   26883   -1456   18634   32742
   25.000  135.000   -2.78   34.09   26505   26474   -1286   17936   32004
   25.000  140.000   -2.16   33.58   26039   26020    -983   17285   31254
   25.000  145.000   -1.28   33.23   25536   25529    -571   16730   30528
   25.000  150.000   -0.18   33.10   25012   25011     -78   16303   29856
   25.000  155.000    1.09   33.21   24483   24478     467   16028   29263
   25.000  160.000    2.46   33.59   23964   23942    1030   15915   28767
   25.000  165.000    3.86   34.23   23468   23414    1580   15965   28383
   25.000  170.000    5.20   35.10   23004   22910    2086   16165   28116
   25.000  175.000    6.42   36.14   22584   22443    2524   16490   27964
   25.000  180.000    7.46   37.27   22216   22028    2883   16905   27916
   25.000  185.000    8.31   38.42   21906   21676    3166   17376   27960
   25.000  190.000    9.00   39.53   21658   21392    3387   17876   28083
   25.000  195.000    9.56   40.58   21474   21176    3568   18392   28273
   25.000  200.000   10.05   41.56   21347   21020    3727   18923   28527
   25.000  205.000   10.49   42.49   21268   20912    3874   19482   28842
   25.000  210.000   10.89   43.42   21223   20841    4010   20081   29217
   25.000  215.000   11.22   44.36   21198   20793    4124   20733   29651
   25.000  220.000   11.44   45.35   21179   20758    4201   21440   30137
   25.000  225.000   11.52   46.38   21155   20729    4224   22198   30664
   25.000  230.000   11.42   47.44   21116   20697    4181   22993   31218
   25.000  235.000   11.12   48.52   21051   20655    4060   23811   31782
   25.000  240.000   10.59   49.62   20951   20594    3850   24631   32336
   25.000  245.000    9.79   50.71   20810   20507    3539   25433   32862
   25.000  250.000    8.68   51.78   20626   20390    3112   26188   33336
   25.000  255.000    7.20   52.78   20404   20243    2559   26861   33732
   25.000  260.000    5.33   53.66   20160   20073    1873   27408   34024
   25.000  265.000    3.06   54.36   19919   19891    1064   27784   34186
   25.000  270.000    0.44   54.80   19714   19713     152   27944   34198
   25.000  275.000   -2.42   54.90   19576   19559    -825   27857   34048
   25.000  280.000   -5.35   54.62   19531   19446   -1820   27508   33736
   25.000  285.000   -8.16   53.93   19592   19393   -2780   26900   33278
   25.000  290.000  -10.66   52.83   19758   19417   -3656   26057   32701
   25.000  295.000  -12.71   51.33   20020   19529   -4405   25017   32041
   25.000  300.000  -14.20   49.49   20358   19737   -4993   23830   31342
   25.000  305.000  -15.07   47.38   20753   20039   -5397   22552   30647
   25.000  310.000  -15.34   45.08   21181   20426   -5604   21240   29996
   25.000  315.000  -15.05   42.70   21622   20880   -5614   19951   29420
   25.000  320.000  -14.28   40.35   22059   21378   -5440   18738   28943
   25.000  325.000  -13.12   38.13   22476   21890   -5100   17646   28575
   25.000  330.000  -11.67   36.16   22864   22392   -4625   16708   28318
   25.000  335.000  -10.03   34.49   23216   22861   -4044   15951   28167
   25.000  340.000   -8.30   33.20   23529   23283   -3395   15394   28117
   25.000  345.000   -6.56   32.29   23805   23650   -2718   15045   28161
   25.000  350.000   -4.90   31.77   24049   23962   -2053   14896   28289
   25.000  355.000   -3.40   31.59   24267   24224   -1438   14925   28489
   30.000    0.000   -1.82   40.53   23282   23271    -741   19905   30631
   30.000    5.000   -0.71   40.79   23395   23394    -290   20186   30900
   30.000   10.000    0.23   41.15   23489   23489      95   20529   31196
   30.000   15.000    1.03   41.60   23563   23559     425   20918   31508
   30.000   20.000    1.71   42.11   23617   23607     707   21348   31836
   30.000   25.000    2.27   42.69   23653   23634     938   21821   32181
   30.000   30.000    2.67   43.32   23678   23653    1105   22333   32549
   30.000   35.000    2.89   43.97   23707   23677    1194   22867   32938
   30.000   40.000    2.90   44.56   23759   23729    1201   23399   33347
   30.000   45.000    2.73   45.06   23852   23825    1134   23900   33766
   30.000   50.000    2.43   45.42   24000   23978    1016   24350   34190
   30.000   55.000    2.06   45.63   24204   24188     872   24742   34612
   30.000   60.000    1.70   45.72   24458   24447     725   25079   35031
   30.000   65.000    1.36   45.72   24746   24739     587   25375   35444
   30.000   70.000    1.05   45.67   25051   25047     460   25641   35847
   30.000   75.000    0.76   45.59   25355   25352     337   25883   36233
   30.000   80.000    0.46   45.51   25639   25638     208   26101   36587
   30.000   85.000    0.14   45.44   25888   25888      63   26286   36894
   30.000   90.000   -0.24   45.37   26087   26086    -109   26427   37134
   30.000   95.000   -0.69   45.31   26223   26221    -317   26504   37284
   30.000  100.000   -1.24   45.22   26291   26285    -568   26495   37326
   30.000  105.000   -1.87   45.08   26292   26278    -859   26370   37238
   30.000  110.000   -2.56   44.85   26233   26207   -1174   26100   37006
   30.000  115.000   -3.25   44.50   26123   26081   -1479   25669   36624
   30.000  120.000   -3.82   44.00   25966   25908   -1732   25078   36099
   30.000  125.000   -4.20   43.39   25761   25692   -1886   24353   35450
   30.000  130.000   -4.29   42.71   25504   25432   -1909   23541   34708
   30.000  135.000   -4.06   42.02   25191   25128   -1785   22701   33911
   30.000  140.000   -3.51   41.41   24824   24778   -1518   21893   33099
   30.000  145.000   -2.65   40.93   24412   24386   -1128   21168   32312
