 Date = 2008.000     Altitude =   565.000 km      geodetic  

      Lat     Long       D       I       H       X       Y       Z       F
  -45.000  220.000   25.19  -60.84   17951   16244    7639  -32171   36840
  -45.000  225.000   25.09  -59.85   18054   16351    7656  -31086   35948
  -45.000  230.000   24.98  -58.83   18131   16434    7658  -29973   35031
  -45.000  235.000   24.85  -57.76   18180   16497    7641  -28825   34079
  -45.000  240.000   24.66  -56.63   18201   16541    7595  -27633   33089
  -45.000  245.000   24.37  -55.42   18191   16570    7506  -26393   32055
  -45.000  250.000   23.90  -54.15   18145   16589    7353  -25109   30979
  -45.000  255.000   23.20  -52.80   18057   16597    7114  -23792   29868
  -45.000  260.000   22.18  -51.42   17920   16594    6766  -22462   28735
  -45.000  265.000   20.79  -50.04   17727   16573    6290  -21153   27598
  -45.000  270.000   18.96  -48.72   17471   16522    5677  -19903   26483
  -45.000  275.000   16.70  -47.56   17151   16428    4927  -18756   25416
  -45.000  280.000   14.00  -46.63   16772   16274    4056  -17757   24426
  -45.000  285.000   10.91  -46.04   16342   16046    3094  -16945   23541
  -45.000  290.000    7.54  -45.84   15871   15734    2082  -16346   22783
  -45.000  295.000    3.99  -46.09   15372   15335    1070  -15970   22166
  -45.000  300.000    0.41  -46.78   14855   14855     108  -15810   21694
  -45.000  305.000   -3.04  -47.87   14327   14306    -761  -15841   21359
  -45.000  310.000   -6.26  -49.28   13792   13710   -1504  -16026   21144
  -45.000  315.000   -9.14  -50.91   13257   13089   -2107  -16321   21027
  -45.000  320.000  -11.64  -52.66   12727   12465   -2567  -16680   20980
  -45.000  325.000  -13.74  -54.41   12209   11860   -2899  -17063   20981
  -45.000  330.000  -15.47  -56.11   11715   11291   -3124  -17440   21009
  -45.000  335.000  -16.89  -57.68   11256   10771   -3269  -17791   21053
  -45.000  340.000  -18.06  -59.08   10844   10310   -3362  -18105   21104
  -45.000  345.000  -19.06  -60.28   10492    9916   -3427  -18381   21165
  -45.000  350.000  -19.99  -61.26   10212    9597   -3490  -18622   21238
  -45.000  355.000  -20.92  -62.00   10018    9358   -3577  -18839   21337
  -40.000    0.000  -22.06  -62.99    9544    8845   -3584  -18725   21017
  -40.000    5.000  -22.65  -63.38    9498    8766   -3658  -18953   21200
  -40.000   10.000  -23.53  -63.48    9579    8783   -3824  -19193   21451
  -40.000   15.000  -24.77  -63.33    9789    8889   -4101  -19486   21807
  -40.000   20.000  -26.38  -63.01   10123    9069   -4498  -19877   22307
  -40.000   25.000  -28.31  -62.64   10565    9301   -5010  -20413   22985
  -40.000   30.000  -30.43  -62.32   11089    9561   -5616  -21135   23867
  -40.000   35.000  -32.59  -62.15   11662    9825   -6282  -22073   24964
  -40.000   40.000  -34.65  -62.22   12243   10071   -6962  -23242   26270
  -40.000   45.000  -36.48  -62.57   12791   10285   -7604  -24640   27762
  -40.000   50.000  -37.95  -63.19   13265   10460   -8158  -26244   29406
  -40.000   55.000  -38.99  -64.05   13635   10598   -8578  -28017   31159
  -40.000   60.000  -39.52  -65.10   13881   10709   -8832  -29909   32973
  -40.000   65.000  -39.47  -66.28   13999   10807   -8899  -31864   34804
  -40.000   70.000  -38.80  -67.52   13996   10907   -8771  -33827   36608
  -40.000   75.000  -37.47  -68.76   13890   11025   -8449  -35744   38348
  -40.000   80.000  -35.41  -69.95   13712   11176   -7946  -37564   39988
  -40.000   85.000  -32.63  -71.02   13500   11369   -7279  -39242   41499
  -40.000   90.000  -29.15  -71.92   13298   11614   -6477  -40739   42854
  -40.000   95.000  -25.08  -72.62   13152   11911   -5576  -42023   44033
  -40.000  100.000  -20.63  -73.09   13094   12254   -4614  -43077   45023
  -40.000  105.000  -16.04  -73.33   13142   12630   -3632  -43900   45824
  -40.000  110.000  -11.54  -73.37   13289   13020   -2659  -44499   46441
  -40.000  115.000   -7.29  -73.25   13515   13406   -1715  -44894   46884
  -40.000  120.000   -3.36  -72.99   13795   13771    -808  -45104   47166
  -40.000  125.000    0.25  -72.64   14109   14109      60  -45146   47299
  -40.000  130.000    3.54  -72.22   14445   14418     892  -45034   47294
  -40.000  135.000    6.55  -71.71   14797   14700    1687  -44778   47160
  -40.000  140.000    9.28  -71.14   15161   14963    2444  -44388   46906
  -40.000  145.000   11.73  -70.50   15537   15213    3159  -43873   46543
  -40.000  150.000   13.91  -69.79   15921   15454    3827  -43241   46079
  -40.000  155.000   15.80  -69.01   16308   15692    4440  -42504   45525
  -40.000  160.000   17.41  -68.17   16692   15927    4993  -41671   44890
  -40.000  165.000   18.72  -67.28   17063   16160    5478  -40757   44185
  -40.000  170.000   19.77  -66.36   17413   16387    5889  -39778   43422
  -40.000  175.000   20.56  -65.41   17733   16604    6227  -38752   42616
  -40.000  180.000   21.13  -64.45   18018   16806    6496  -37696   41781
  -40.000  185.000   21.53  -63.49   18266   16992    6703  -36626   40928
  -40.000  190.000   21.79  -62.54   18479   17158    6860  -35551   40067
  -40.000  195.000   21.95  -61.58   18659   17307    6975  -34477   39203
  -40.000  200.000   22.04  -60.62   18811   17437    7058  -33407   38340
  -40.000  205.000   22.06  -59.65   18937   17550    7113  -32341   37478
  -40.000  210.000   22.05  -58.67   19037   17645    7146  -31279   36617
  -40.000  215.000   22.00  -57.69   19112   17721    7159  -30218   35754
  -40.000  220.000   21.93  -56.69   19160   17773    7156  -29155   34887
  -40.000  225.000   21.85  -55.67   19179   17801    7138  -28086   34009
  -40.000  230.000   21.76  -54.63   19168   17801    7107  -27003   33114
  -40.000  235.000   21.67  -53.55   19125   17774    7061  -25897   32194
  -40.000  240.000   21.53  -52.42   19052   17722    6992  -24758   31240
  -40.000  245.000   21.32  -51.22   18945   17648    6889  -23580   30248
  -40.000  250.000   20.98  -49.94   18804   17558    6732  -22361   29217
  -40.000  255.000   20.42  -48.57   18625   17455    6497  -21107   28150
  -40.000  260.000   19.55  -47.15   18401   17340    6158  -19837   27058
  -40.000  265.000   18.30  -45.71   18127   17210    5693  -18580   25958
  -40.000  270.000   16.60  -44.32   17798   17057    5084  -17379   24876
  -40.000  275.000   14.40  -43.08   17412   16866    4329  -16283   23840
  -40.000  280.000   11.70  -42.11   16974   16622    3441  -15344   22881
  -40.000  285.000    8.55  -41.53   16494   16311    2453  -14607   22032
  -40.000  290.000    5.06  -41.43   15985   15923    1410  -14106   21319
  -40.000  295.000    1.37  -41.87   15459   15455     369  -13856   20760
  -40.000  300.000   -2.35  -42.85   14926   14913    -613  -13847   20359
  -40.000  305.000   -5.93  -44.32   14388   14311   -1487  -14049   20110
  -40.000  310.000   -9.21  -46.16   13847   13668   -2217  -14418   19990
  -40.000  315.000  -12.09  -48.24   13302   13007   -2786  -14900   19974
  -40.000  320.000  -14.51  -50.44   12757   12350   -3197  -15442   20030
  -40.000  325.000  -16.48  -52.63   12216   11715   -3465  -15998   20129
  -40.000  330.000  -18.02  -54.74   11690   11117   -3617  -16534   20249
  -40.000  335.000  -19.21  -56.69   11189   10567   -3681  -17030   20377
  -40.000  340.000  -20.09  -58.46   10726   10073   -3684  -17474   20504
  -40.000  345.000  -20.74  -60.00   10314    9646   -3653  -17863   20626
  -40.000  350.000  -21.23  -61.28    9968    9292   -3609  -18196   20747
  -40.000  355.000  -21.63  -62.29    9706    9022   -3577  -18479   20873
  -35.000    0.000  -21.63  -62.91    9547    8875   -3520  -18664   20964
  -35.000    5.000  -21.50  -63.48    9443    8786   -3461  -18925   21150
  -35.000   10.000  -21.61  -63.69    9474    8808   -3489  -19157   21372
  -35.000   15.000  -22.11  -63.55    9651    8941   -3633  -19399   21667
  -35.000   20.000  -23.08  -63.15    9972    9174   -3909  -19702   22082
  -35.000   25.000  -24.48  -62.61   10427    9490   -4320  -20121   22662
  -35.000   30.000  -26.18  -62.04   10992    9864   -4850  -20707   23444
  -35.000   35.000  -28.03  -61.59   11633   10269   -5467  -21506   24451
  -35.000   40.000  -29.83  -61.36   12310   10679   -6123  -22543   25685
  -35.000   45.000  -31.41  -61.43   12974   11073   -6762  -23824   27128
  -35.000   50.000  -32.62  -61.80   13582   11439   -7323  -25330   28742
  -35.000   55.000  -33.37  -62.45   14098   11774   -7755  -27021   30478
  -35.000   60.000  -33.58  -63.31   14500   12081   -8019  -28841   32281
  -35.000   65.000  -33.19  -64.31   14781   12370   -8092  -30729   34099
  -35.000   70.000  -32.18  -65.38   14952   12654   -7964  -32621   35884
  -35.000   75.000  -30.54  -66.43   15031   12945   -7639  -34456   37592
  -35.000   80.000  -28.27  -67.41   15052   13256   -7129  -36180   39186
  -35.000   85.000  -25.39  -68.26   15052   13598   -6454  -37743   40633
  -35.000   90.000  -22.01  -68.92   15074   13976   -5648  -39101   41906
  -35.000   95.000  -18.27  -69.35   15157   14393   -4752  -40223   42984
  -35.000  100.000  -14.41  -69.55   15322   14840   -3814  -41096   43860
  -35.000  105.000  -10.65  -69.54   15569   15301   -2878  -41728   44538
  -35.000  110.000   -7.15  -69.36   15877   15754   -1977  -42141   45033
  -35.000  115.000   -3.98  -69.06   16216   16177   -1126  -42366   45364
  -35.000  120.000   -1.12  -68.68   16558   16555    -324  -42433   45549
  -35.000  125.000    1.49  -68.26   16887   16882     439  -42361   45603
  -35.000  130.000    3.91  -67.81   17200   17160    1171  -42161   45534
  -35.000  135.000    6.17  -67.30   17499   17398    1880  -41838   45350
  -35.000  140.000    8.28  -66.74   17792   17606    2562  -41396   45058
  -35.000  145.000   10.24  -66.12   18083   17795    3215  -40838   44663
  -35.000  150.000   12.03  -65.42   18374   17971    3829  -40170   44173
  -35.000  155.000   13.63  -64.65   18665   18139    4398  -39398   43596
  -35.000  160.000   15.02  -63.81   18950   18303    4911  -38532   42940
  -35.000  165.000   16.18  -62.91   19222   18461    5357  -37585   42216
  -35.000  170.000   17.12  -61.97   19472   18610    5731  -36576   41436
  -35.000  175.000   17.83  -61.00   19693   18746    6031  -35523   40616
  -35.000  180.000   18.36  -60.01   19877   18866    6261  -34446   39770
  -35.000  185.000   18.73  -59.02   20026   18965    6432  -33362   38911
  -35.000  190.000   18.99  -58.04   20141   19044    6555  -32278   38046
  -35.000  195.000   19.17  -57.05   20226   19105    6641  -31200   37183
  -35.000  200.000   19.28  -56.05   20286   19149    6698  -30129   36322
  -35.000  205.000   19.34  -55.03   20324   19178    6731  -29063   35465
  -35.000  210.000   19.35  -54.01   20341   19192    6741  -28004   34612
  -35.000  215.000   19.32  -52.96   20336   19190    6730  -26950   33761
  -35.000  220.000   19.26  -51.90   20306   19170    6699  -25901   32913
  -35.000  225.000   19.17  -50.83   20249   19126    6651  -24858   32061
  -35.000  230.000   19.07  -49.75   20162   19055    6587  -23814   31203
  -35.000  235.000   18.95  -48.64   20043   18956    6510  -22763   30330
  -35.000  240.000   18.81  -47.48   19892   18829    6414  -21696   29435
  -35.000  245.000   18.62  -46.27   19709   18677    6292  -20602   28511
  -35.000  250.000   18.32  -44.97   19494   18506    6126  -19475   27555
  -35.000  255.000   17.83  -43.58   19245   18321    5891  -18315   26567
  -35.000  260.000   17.05  -42.11   18957   18124    5560  -17136   25554
  -35.000  265.000   15.90  -40.60   18626   17913    5103  -15964   24531
  -35.000  270.000   14.28  -39.13   18245   17681    4500  -14842   23519
  -35.000  275.000   12.13  -37.81   17813   17416    3742  -13823   22547
  -35.000  280.000    9.43  -36.80   17336   17102    2841  -12967   21649
  -35.000  285.000    6.25  -36.23   16825   16725    1831  -12328   20858
  -35.000  290.000    2.68  -36.24   16295   16278     762  -11945   20205
  -35.000  295.000   -1.10  -36.90   15760   15757    -302  -11835   19709
  -35.000  300.000   -4.89  -38.21   15227   15171   -1299  -11987   19379
  -35.000  305.000   -8.50  -40.08   14695   14534   -2173  -12367   19207
  -35.000  310.000  -11.76  -42.38   14161   13864   -2887  -12922   19171
  -35.000  315.000  -14.56  -44.94   13620   13182   -3424  -13591   19241
  -35.000  320.000  -16.85  -47.60   13071   12509   -3789  -14315   19385
  -35.000  325.000  -18.64  -50.24   12519   11862   -4002  -15045   19572
  -35.000  330.000  -19.98  -52.75   11974   11253   -4092  -15745   19780
  -35.000  335.000  -20.93  -55.08   11446   10691   -4089  -16394   19995
  -35.000  340.000  -21.54  -57.19   10948   10183   -4020  -16984   20207
  -35.000  345.000  -21.87  -59.07   10492    9737   -3908  -17508   20411
  -35.000  350.000  -21.94  -60.67   10094    9363   -3772  -17963   20604
  -35.000  355.000  -21.83  -61.96    9772    9071   -3634  -18347   20787
  -30.000    0.000  -20.48  -61.88    9996    9365   -3497  -18707   21210
  -30.000    5.000  -19.64  -62.63    9852    9278   -3312  -19031   21430
  -30.000   10.000  -18.99  -62.95    9846    9310   -3204  -19279   21648
  -30.000   15.000  -18.72  -62.85    9992    9463   -3207  -19488   21900
  -30.000   20.000  -18.98  -62.42   10295    9735   -3349  -19707   22234
  -30.000   25.000  -19.79  -61.74   10748   10113   -3640  -19997   22702
  -30.000   30.000  -21.07  -60.97   11334   10576   -4074  -20422   23356
  -30.000   35.000  -22.61  -60.26   12022   11098   -4622  -21040   24232
  -30.000   40.000  -24.21  -59.74   12772   11649   -5238  -21890   25344
  -30.000   45.000  -25.64  -59.51   13538   12204   -5859  -22991   26681
  -30.000   50.000  -26.74  -59.61   14270   12744   -6421  -24330   28206
  -30.000   55.000  -27.36  -60.01   14930   13260   -6863  -25870   29869
  -30.000   60.000  -27.45  -60.65   15492   13748   -7141  -27552   31608
  -30.000   65.000  -26.95  -61.45   15945   14213   -7228  -29308   33365
  -30.000   70.000  -25.88  -62.32   16296   14662   -7113  -31070   35085
  -30.000   75.000  -24.23  -63.19   16564   15104   -6799  -32773   36721
  -30.000   80.000  -22.05  -63.98   16775   15549   -6297  -34358   38234
  -30.000   85.000  -19.38  -64.62   16966   16005   -5629  -35767   39587
  -30.000   90.000  -16.34  -65.07   17174   16480   -4832  -36955   40751
  -30.000   95.000  -13.11  -65.30   17430   16976   -3952  -37887   41705
  -30.000  100.000   -9.89  -65.28   17748   17484   -3048  -38556   42445
  -30.000  105.000   -6.88  -65.07   18118   17987   -2170  -38978   42983
  -30.000  110.000   -4.19  -64.72   18511   18462   -1353  -39192   43344
  -30.000  115.000   -1.84  -64.29   18894   18885    -605  -39244   43556
  -30.000  120.000    0.25  -63.84   19242   19242      84  -39173   43643
  -30.000  125.000    2.16  -63.38   19545   19531     738  -38998   43622
  -30.000  130.000    3.97  -62.91   19806   19758    1373  -38727   43498
  -30.000  135.000    5.73  -62.42   20038   19938    1999  -38355   43274
  -30.000  140.000    7.42  -61.87   20253   20084    2614  -37879   42953
  -30.000  145.000    9.03  -61.25   20461   20207    3212  -37295   42539
  -30.000  150.000   10.54  -60.55   20665   20316    3781  -36605   42035
  -30.000  155.000   11.92  -59.77   20866   20416    4311  -35815   41450
  -30.000  160.000   13.15  -58.91   21061   20509    4790  -34931   40789
  -30.000  165.000   14.18  -57.98   21242   20595    5204  -33967   40063
  -30.000  170.000   15.01  -56.99   21402   20671    5544  -32943   39285
  -30.000  175.000   15.65  -55.97   21530   20732    5809  -31881   38470
  -30.000  180.000   16.12  -54.93   21622   20772    6003  -30803   37635
  -30.000  185.000   16.45  -53.90   21678   20790    6139  -29726   36790
  -30.000  190.000   16.69  -52.86   21700   20786    6232  -28656   35945
  -30.000  195.000   16.86  -51.83   21694   20761    6293  -27597   35103
  -30.000  200.000   16.99  -50.78   21665   20720    6330  -26547   34265
  -30.000  205.000   17.07  -49.72   21617   20665    6345  -25503   33432
  -30.000  210.000   17.11  -48.62   21552   20598    6340  -24466   32605
  -30.000  215.000   17.10  -47.51   21469   20520    6312  -23437   31784
  -30.000  220.000   17.04  -46.38   21367   20428    6262  -22418   30969
  -30.000  225.000   16.94  -45.23   21241   20319    6190  -21411   30160
  -30.000  230.000   16.81  -44.07   21088   20187    6100  -20418   29353
  -30.000  235.000   16.66  -42.91   20908   20030    5994  -19432   28544
  -30.000  240.000   16.49  -41.71   20700   19849    5875  -18447   27726
  -30.000  245.000   16.27  -40.45   20465   19645    5734  -17448   26893
  -30.000  250.000   15.97  -39.11   20203   19423    5558  -16425   26037
  -30.000  255.000   15.50  -37.67   19913   19189    5323  -15372   25157
  -30.000  260.000   14.77  -36.12   19591   18943    4996  -14298   24253
  -30.000  265.000   13.67  -34.52   19228   18684    4545  -13225   23337
  -30.000  270.000   12.09  -32.95   18820   18402    3943  -12197   22426
  -30.000  275.000    9.97  -31.54   18364   18087    3179  -11272   21548
  -30.000  280.000    7.28  -30.48   17867   17723    2264  -10517   20733
  -30.000  285.000    4.07  -29.95   17344   17300    1232   -9993   20017
  -30.000  290.000    0.48  -30.10   16811   16811     140   -9744   19431
  -30.000  295.000   -3.32  -31.01   16283   16256    -943   -9788   18998
  -30.000  300.000   -7.11  -32.68   15764   15643   -1950  -10111   18728
  -30.000  305.000  -10.66  -34.99   15250   14987   -2821  -10675   18616
  -30.000  310.000  -13.82  -37.78   14732   14306   -3518  -11421   18640
  -30.000  315.000  -16.47  -40.85   14201   13619   -4025  -12279   18774
  -30.000  320.000  -18.56  -44.00   13656   12945   -4348  -13186   18983
  -30.000  325.000  -20.13  -47.08   13101   12301   -4510  -14090   19240
  -30.000  330.000  -21.23  -50.00   12549   11698   -4543  -14956   19524
  -30.000  335.000  -21.91  -52.70   12012   11144   -4482  -15766   19820
  -30.000  340.000  -22.23  -55.14   11502   10647   -4351  -16510   20121
  -30.000  345.000  -22.21  -57.31   11029   10211   -4170  -17184   20419
  -30.000  350.000  -21.88  -59.18   10609    9844   -3954  -17781   20705
  -30.000  355.000  -21.28  -60.72   10257    9557   -3722  -18291   20971
  -25.000    0.000  -18.56  -59.64   10935   10366   -3481  -18667   21634
  -25.000    5.000  -17.15  -60.48   10793   10313   -3184  -19065   21908
  -25.000   10.000  -15.87  -60.87   10782   10371   -2949  -19345   22147
  -25.000   15.000  -14.95  -60.79   10919   10549   -2816  -19532   22377
  -25.000   20.000  -14.57  -60.32   11212   10851   -2820  -19674   22645
  -25.000   25.000  -14.82  -59.55   11659   11271   -2982  -19833   23007
  -25.000   30.000  -15.66  -58.62   12249   11794   -3306  -20081   23522
  -25.000   35.000  -16.91  -57.69   12958   12398   -3769  -20487   24241
  -25.000   40.000  -18.34  -56.92   13751   13052   -4327  -21108   25192
  -25.000   45.000  -19.71  -56.43   14586   13731   -4919  -21974   26374
  -25.000   50.000  -20.80  -56.27   15414   14410   -5473  -23086   27759
  -25.000   55.000  -21.45  -56.44   16195   15073   -5922  -24410   29294
  -25.000   60.000  -21.59  -56.87   16897   15712   -6217  -25889   30916
  -25.000   65.000  -21.19  -57.48   17506   16323   -6326  -27455   32562
  -25.000   70.000  -20.25  -58.17   18021   16907   -6237  -29036   34174
  -25.000   75.000  -18.81  -58.88   18454   17469   -5949  -30565   35704
  -25.000   80.000  -16.90  -59.51   18827   18014   -5473  -31975   37106
  -25.000   85.000  -14.59  -60.01   19168   18549   -4829  -33208   38343
  -25.000   90.000  -12.00  -60.30   19509   19083   -4054  -34208   39380
  -25.000   95.000   -9.28  -60.37   19875   19615   -3205  -34941   40198
  -25.000  100.000   -6.65  -60.20   20275   20139   -2347  -35399   40794
  -25.000  105.000   -4.26  -59.84   20694   20637   -1537  -35611   41188
  -25.000  110.000   -2.20  -59.36   21104   21089    -811  -35632   41413
  -25.000  115.000   -0.46  -58.85   21473   21472    -171  -35523   41509
  -25.000  120.000    1.07  -58.35   21780   21776     405  -35330   41504
  -25.000  125.000    2.48  -57.88   22022   22002     952  -35073   41414
  -25.000  130.000    3.86  -57.41   22212   22161    1496  -34751   41243
  -25.000  135.000    5.26  -56.93   22365   22271    2049  -34349   40989
  -25.000  140.000    6.65  -56.39   22499   22347    2607  -33854   40648
  -25.000  145.000    8.03  -55.78   22623   22401    3158  -33258   40223
  -25.000  150.000    9.34  -55.07   22743   22442    3690  -32561   39717
  -25.000  155.000   10.56  -54.26   22860   22473    4189  -31764   39135
  -25.000  160.000   11.65  -53.35   22971   22498    4639  -30875   38483
  -25.000  165.000   12.58  -52.35   23069   22515    5025  -29907   37771
  -25.000  170.000   13.33  -51.29   23146   22522    5336  -28882   37012
  -25.000  175.000   13.89  -50.19   23191   22512    5568  -27825   36222
  -25.000  180.000   14.30  -49.08   23199   22481    5729  -26762   35418
  -25.000  185.000   14.58  -47.97   23171   22424    5833  -25709   34610
  -25.000  190.000   14.78  -46.88   23108   22343    5896  -24674   33805
  -25.000  195.000   14.94  -45.78   23017   22240    5933  -23657   33007
  -25.000  200.000   15.06  -44.68   22905   22118    5952  -22652   32214
  -25.000  205.000   15.15  -43.56   22776   21984    5954  -21656   31428
  -25.000  210.000   15.21  -42.40   22634   21841    5939  -20667   30650
  -25.000  215.000   15.22  -41.21   22479   21690    5901  -19685   29879
  -25.000  220.000   15.17  -39.99   22310   21532    5840  -18714   29120
  -25.000  225.000   15.07  -38.76   22124   21363    5753  -17762   28372
  -25.000  230.000   14.92  -37.52   21919   21180    5645  -16830   27636
  -25.000  235.000   14.74  -36.27   21695   20980    5520  -15919   26909
  -25.000  240.000   14.53  -35.00   21451   20764    5383  -15019   26186
  -25.000  245.000   14.29  -33.67   21189   20533    5231  -14117   25461
  -25.000  250.000   13.97  -32.26   20908   20290    5048  -13196   24724
  -25.000  255.000   13.50  -30.72   20607   20037    4811  -12247   23971
  -25.000  260.000   12.78  -29.07   20276   19773    4485  -11273   23199
  -25.000  265.000   11.69  -27.35   19907   19494    4034  -10298   22412
  -25.000  270.000   10.13  -25.66   19492   19189    3427   -9365   21625
  -25.000  275.000    8.01  -24.17   19032   18846    2651   -8541   20860
  -25.000  280.000    5.31  -23.08   18534   18454    1716   -7896   20146
  -25.000  285.000    2.10  -22.60   18017   18005     662   -7499   19515
  -25.000  290.000   -1.48  -22.91   17500   17494    -452   -7396   18998
  -25.000  295.000   -5.24  -24.11   16996   16925   -1552   -7605   18620
  -25.000  300.000   -8.94  -26.16   16507   16307   -2566   -8109   18392
  -25.000  305.000  -12.37  -28.95   16025   15653   -3434   -8864   18313
  -25.000  310.000  -15.36  -32.26   15534   14979   -4114   -9804   18369
  -25.000  315.000  -17.80  -35.86   15022   14303   -4592  -10857   18535
  -25.000  320.000  -19.66  -39.52   14488   13644   -4874  -11953   18783
  -25.000  325.000  -20.96  -43.08   13941   13018   -4987  -13038   19087
  -25.000  330.000  -21.76  -46.42   13394   12440   -4965  -14075   19429
  -25.000  335.000  -22.11  -49.46   12866   11920   -4844  -15046   19797
  -25.000  340.000  -22.08  -52.19   12371   11463   -4651  -15945   20181
  -25.000  345.000  -21.69  -54.60   11918   11074   -4405  -16768   20572
  -25.000  350.000  -20.95  -56.66   11518   10757   -4118  -17506   20955
  -25.000  355.000  -19.88  -58.35   11184   10518   -3803  -18145   21314
  -20.000    0.000  -16.09  -55.97   12375   11890   -3431  -18324   22111
  -20.000    5.000  -14.33  -56.80   12289   11907   -3041  -18781   22444
  -20.000   10.000  -12.66  -57.17   12315   12016   -2699  -19086   22714
  -20.000   15.000  -11.32  -57.07   12472   12229   -2447  -19255   22941
  -20.000   20.000  -10.49  -56.55   12769   12556   -2324  -19325   23163
  -20.000   25.000  -10.29  -55.69   13211   12998   -2359  -19356   23435
  -20.000   30.000  -10.73  -54.63   13790   13549   -2567  -19423   23820
  -20.000   35.000  -11.69  -53.53   14492   14192   -2935  -19604   24379
  -20.000   40.000  -12.94  -52.56   15291   14902   -3425  -19971   25152
  -20.000   45.000  -14.25  -51.86   16150   15653   -3975  -20569   26151
  -20.000   50.000  -15.37  -51.50   17028   16419   -4512  -21410   27356
  -20.000   55.000  -16.12  -51.49   17883   17180   -4964  -22472   28719
  -20.000   60.000  -16.40  -51.75   18683   17922   -5276  -23701   30179
  -20.000   65.000  -16.20  -52.21   19406   18636   -5413  -25031   31673
  -20.000   70.000  -15.51  -52.78   20045   19316   -5360  -26391   33141
  -20.000   75.000  -14.37  -53.37   20604   19960   -5112  -27713   34533
  -20.000   80.000  -12.81  -53.90   21094   20569   -4677  -28928   35802
  -20.000   85.000  -10.90  -54.30   21537   21148   -4073  -29971   36907
  -20.000   90.000   -8.75  -54.50   21955   21700   -3340  -30782   37810
  -20.000   95.000   -6.51  -54.46   22371   22227   -2537  -31320   38489
  -20.000  100.000   -4.37  -54.19   22788   22722   -1736  -31581   38945
  -20.000  105.000   -2.48  -53.73   23193   23172   -1002  -31604   39202
  -20.000  110.000   -0.90  -53.17   23561   23558    -372  -31458   39303
  -20.000  115.000    0.38  -52.60   23866   23865     160  -31215   39293
  -20.000  120.000    1.49  -52.08   24094   24086     627  -30929   39207
  -20.000  125.000    2.54  -51.62   24251   24227    1076  -30618   39059
  -20.000  130.000    3.63  -51.18   24352   24304    1541  -30270   38850
  -20.000  135.000    4.77  -50.72   24418   24333    2032  -29858   38571
  -20.000  140.000    5.97  -50.20   24465   24333    2543  -29361   38218
  -20.000  145.000    7.17  -49.57   24505   24313    3058  -28767   37789
  -20.000  150.000    8.34  -48.84   24542   24282    3560  -28072   37288
  -20.000  155.000    9.45  -47.98   24578   24244    4034  -27280   36719
  -20.000  160.000   10.45  -47.01   24609   24201    4462  -26396   36088
  -20.000  165.000   11.30  -45.92   24629   24151    4826  -25435   35405
  -20.000  170.000   11.98  -44.76   24628   24092    5112  -24420   34683
  -20.000  175.000   12.48  -43.55   24598   24017    5316  -23381   33938
  -20.000  180.000   12.82  -42.33   24533   23921    5445  -22346   33185
  -20.000  185.000   13.05  -41.13   24431   23800    5518  -21334   32435
  -20.000  190.000   13.21  -39.95   24295   23652    5553  -20352   31693
  -20.000  195.000   13.34  -38.79   24132   23481    5566  -19397   30961
  -20.000  200.000   13.44  -37.63   23948   23291    5568  -18462   30238
  -20.000  205.000   13.54  -36.45   23749   23089    5559  -17538   29523
  -20.000  210.000   13.61  -35.22   23541   22881    5538  -16622   28818
  -20.000  215.000   13.63  -33.96   23327   22669    5498  -15711   28124
  -20.000  220.000   13.60  -32.66   23104   22457    5432  -14812   27444
  -20.000  225.000   13.50  -31.34   22873   22241    5340  -13931   26781
  -20.000  230.000   13.35  -30.02   22632   22021    5224  -13074   26137
  -20.000  235.000   13.15  -28.68   22381   21794    5092  -12244   25511
  -20.000  240.000   12.93  -27.32   22122   21562    4948  -11429   24900
  -20.000  245.000   12.66  -25.91   21856   21324    4792  -10615   24298
  -20.000  250.000   12.33  -24.39   21580   21083    4608   -9783   23694
  -20.000  255.000   11.84  -22.74   21288   20835    4370   -8921   23082
  -20.000  260.000   11.11  -20.96   20968   20575    4041   -8031   22454
  -20.000  265.000   10.01  -19.11   20609   20296    3581   -7139   21811
  -20.000  270.000    8.42  -17.31   20203   19985    2960   -6295   21161
  -20.000  275.000    6.29  -15.74   19752   19633    2163   -5569   20522
  -20.000  280.000    3.59  -14.65   19269   19231    1205   -5038   19916
  -20.000  285.000    0.39  -14.26   18776   18775     126   -4773   19373
  -20.000  290.000   -3.16  -14.77   18294   18266   -1008   -4822   18919
  -20.000  295.000   -6.83  -16.25   17836   17709   -2121   -5200   18578
  -20.000  300.000  -10.40  -18.69   17399   17113   -3141   -5887   18368
  -20.000  305.000  -13.65  -21.94   16967   16488   -4004   -6834   18292
  -20.000  310.000  -16.42  -25.76   16521   15847   -4671   -7973   18344
  -20.000  315.000  -18.62  -29.90   16047   15207   -5123   -9226   18510
  -20.000  320.000  -20.20  -34.09   15541   14585   -5367  -10520   18767
  -20.000  325.000  -21.19  -38.14   15017   14001   -5428  -11793   19094
  -20.000  330.000  -21.64  -41.90   14495   13473   -5345  -13004   19473
  -20.000  335.000  -21.62  -45.27   13999   13014   -5157  -14133   19893
  -20.000  340.000  -21.18  -48.24   13548   12632   -4895  -15174   20342
  -20.000  345.000  -20.38  -50.80   13152   12329   -4579  -16125   20809
  -20.000  350.000  -19.23  -52.94   12820   12105   -4222  -16978   21274
