 Date = 2014.000     Altitude =   565.000 km      geodetic  

      Lat     Long       D       I       H       X       Y       Z       F
  -45.000  245.000   24.36  -55.36   18013   16409    7431  -26075   31692
  -45.000  250.000   23.86  -54.09   17954   16420    7261  -24795   30613
  -45.000  255.000   23.10  -52.76   17852   16421    7005  -23485   29500
  -45.000  260.000   22.02  -51.39   17701   16409    6638  -22167   28367
  -45.000  265.000   20.56  -50.04   17492   16377    6144  -20874   27234
  -45.000  270.000   18.67  -48.76   17220   16314    5512  -19646   26124
  -45.000  275.000   16.33  -47.66   16885   16204    4747  -18528   25068
  -45.000  280.000   13.55  -46.80   16491   16032    3865  -17563   24092
  -45.000  285.000   10.41  -46.29   16048   15784    2899  -16790   23226
  -45.000  290.000    6.99  -46.20   15566   15451    1893  -16231   22489
  -45.000  295.000    3.42  -46.55   15058   15031     898  -15894   21894
  -45.000  300.000   -0.15  -47.34   14533   14533     -39  -15769   21445
  -45.000  305.000   -3.58  -48.51   13999   13972    -874  -15828   21130
  -45.000  310.000   -6.73  -49.98   13460   13367   -1578  -16031   20933
  -45.000  315.000   -9.53  -51.65   12921   12743   -2140  -16334   20826
  -45.000  320.000  -11.93  -53.41   12390   12122   -2561  -16689   20785
  -45.000  325.000  -13.92  -55.16   11874   11525   -2857  -17060   20786
  -45.000  330.000  -15.55  -56.83   11385   10968   -3052  -17417   20808
  -45.000  335.000  -16.88  -58.36   10935   10464   -3174  -17743   20842
  -45.000  340.000  -17.97  -59.70   10535   10021   -3251  -18029   20881
  -45.000  345.000  -18.93  -60.83   10201    9649   -3309  -18274   20929
  -45.000  350.000  -19.83  -61.72    9944    9354   -3373  -18486   20991
  -45.000  355.000  -20.79  -62.37    9778    9142   -3471  -18677   21082
  -40.000    0.000  -21.88  -63.42    9300    8630   -3465  -18591   20787
  -40.000    5.000  -22.56  -63.69    9295    8584   -3566  -18799   20971
  -40.000   10.000  -23.58  -63.66    9421    8634   -3769  -19032   21236
  -40.000   15.000  -25.01  -63.41    9678    8770   -4092  -19334   21621
  -40.000   20.000  -26.81  -63.02   10056    8975   -4536  -19753   22166
  -40.000   25.000  -28.90  -62.61   10537    9225   -5092  -20336   22904
  -40.000   30.000  -31.11  -62.29   11091    9496   -5731  -21120   23855
  -40.000   35.000  -33.31  -62.17   11682    9763   -6415  -22131   25025
  -40.000   40.000  -35.33  -62.31   12267   10008   -7093  -23376   26399
  -40.000   45.000  -37.05  -62.73   12803   10219   -7714  -24843   27948
  -40.000   50.000  -38.38  -63.43   13255   10392   -8229  -26503   29633
  -40.000   55.000  -39.23  -64.35   13596   10532   -8598  -28311   31407
  -40.000   60.000  -39.54  -65.43   13813   10652   -8794  -30215   33223
  -40.000   65.000  -39.28  -66.61   13907   10765   -8804  -32159   35037
  -40.000   70.000  -38.39  -67.83   13890   10887   -8627  -34089   36810
  -40.000   75.000  -36.85  -69.02   13786   11031   -8268  -35956   38508
  -40.000   80.000  -34.64  -70.14   13624   11209   -7744  -37717   40102
  -40.000   85.000  -31.75  -71.13   13442   11431   -7072  -39332   41565
  -40.000   90.000  -28.22  -71.96   13279   11700   -6280  -40768   42876
  -40.000   95.000  -24.20  -72.58   13175   12018   -5400  -41999   44017
  -40.000  100.000  -19.85  -72.99   13157   12375   -4468  -43012   44979
  -40.000  105.000  -15.41  -73.19   13234   12758   -3517  -43804   45759
  -40.000  110.000  -11.08  -73.20   13399   13149   -2576  -44385   46363
  -40.000  115.000   -6.99  -73.07   13630   13528   -1659  -44770   46799
  -40.000  120.000   -3.19  -72.82   13905   13883    -775  -44977   47078
  -40.000  125.000    0.32  -72.49   14207   14206      78  -45021   47209
  -40.000  130.000    3.55  -72.08   14525   14498     900  -44910   47201
  -40.000  135.000    6.54  -71.60   14858   14762    1691  -44656   47063
  -40.000  140.000    9.26  -71.04   15204   15005    2447  -44265   46804
  -40.000  145.000   11.73  -70.42   15561   15236    3162  -43747   46432
  -40.000  150.000   13.92  -69.72   15927   15459    3831  -43111   45959
  -40.000  155.000   15.83  -68.96   16297   15679    4446  -42367   45393
  -40.000  160.000   17.46  -68.14   16664   15897    4999  -41527   44746
  -40.000  165.000   18.80  -67.26   17020   16112    5484  -40607   44029
  -40.000  170.000   19.86  -66.35   17355   16322    5896  -39622   43256
  -40.000  175.000   20.68  -65.41   17661   16524    6236  -38590   42439
  -40.000  180.000   21.28  -64.46   17935   16712    6508  -37528   41594
  -40.000  185.000   21.70  -63.50   18174   16886    6720  -36451   40730
  -40.000  190.000   21.99  -62.54   18380   17043    6882  -35366   39857
  -40.000  195.000   22.17  -61.57   18556   17184    7001  -34280   38980
  -40.000  200.000   22.26  -60.60   18704   17310    7085  -33195   38102
  -40.000  205.000   22.28  -59.62   18826   17420    7139  -32114   37225
  -40.000  210.000   22.25  -58.63   18921   17512    7165  -31035   36348
  -40.000  215.000   22.18  -57.63   18989   17584    7168  -29960   35471
  -40.000  220.000   22.08  -56.63   19028   17633    7152  -28887   34591
  -40.000  225.000   21.96  -55.61   19037   17656    7119  -27811   33702
  -40.000  230.000   21.84  -54.57   19014   17650    7073  -26725   32798
  -40.000  235.000   21.70  -53.50   18959   17615    7011  -25618   31871
  -40.000  240.000   21.54  -52.37   18873   17555    6928  -24482   30912
  -40.000  245.000   21.29  -51.18   18754   17474    6810  -23307   29916
  -40.000  250.000   20.91  -49.90   18601   17376    6637  -22092   28880
  -40.000  255.000   20.30  -48.55   18408   17265    6386  -20846   27810
  -40.000  260.000   19.37  -47.15   18171   17142    6028  -19586   26717
  -40.000  265.000   18.05  -45.73   17882   17002    5542  -18345   25619
  -40.000  270.000   16.27  -44.39   17537   16835    4913  -17166   24541
  -40.000  275.000   13.98  -43.22   17136   16628    4140  -16100   23513
  -40.000  280.000   11.20  -42.33   16683   16366    3239  -15198   22568
  -40.000  285.000    7.97  -41.86   16190   16034    2246  -14506   21738
  -40.000  290.000    4.42  -41.88   15670   15624    1208  -14052   21048
  -40.000  295.000    0.70  -42.46   15135   15134     184  -13847   20514
  -40.000  300.000   -3.02  -43.56   14594   14574    -770  -13879   20140
  -40.000  305.000   -6.56  -45.13   14050   13957   -1606  -14114   19915
  -40.000  310.000   -9.78  -47.05   13502   13306   -2292  -14504   19816
  -40.000  315.000  -12.56  -49.18   12952   12642   -2817  -14994   19814
  -40.000  320.000  -14.88  -51.39   12402   11987   -3184  -15533   19877
  -40.000  325.000  -16.73  -53.58   11860   11358   -3414  -16075   19977
  -40.000  330.000  -18.16  -55.65   11336   10771   -3533  -16589   20092
  -40.000  335.000  -19.24  -57.56   10840   10234   -3572  -17057   20210
  -40.000  340.000  -20.03  -59.27   10386    9757   -3557  -17469   20323
  -40.000  345.000  -20.60  -60.74    9988    9349   -3515  -17824   20432
  -40.000  350.000  -21.03  -61.94    9662    9019   -3468  -18123   20538
  -40.000  355.000  -21.41  -62.84    9427    8776   -3442  -18374   20651
  -35.000    0.000  -21.30  -63.51    9269    8636   -3367  -18594   20776
  -35.000    5.000  -21.21  -63.94    9207    8583   -3330  -18824   20955
  -35.000   10.000  -21.44  -63.99    9288    8645   -3394  -19035   21180
  -35.000   15.000  -22.12  -63.72    9518    8818   -3584  -19274   21496
  -35.000   20.000  -23.29  -63.21    9893    9087   -3911  -19594   21950
  -35.000   25.000  -24.87  -62.59   10397    9433   -4372  -20053   22588
  -35.000   30.000  -26.69  -62.01   11002    9829   -4943  -20700   23442
  -35.000   35.000  -28.58  -61.58   11672   10249   -5584  -21572   24528
  -35.000   40.000  -30.34  -61.42   12361   10668   -6244  -22689   25838
  -35.000   45.000  -31.81  -61.56   13023   11068   -6864  -24045   27345
  -35.000   50.000  -32.86  -62.00   13616   11438   -7387  -25611   29005
  -35.000   55.000  -33.40  -62.71   14107   11777   -7766  -27341   30766
  -35.000   60.000  -33.39  -63.60   14483   12093   -7970  -29173   32570
  -35.000   65.000  -32.78  -64.60   14743   12396   -7982  -31045   34368
  -35.000   70.000  -31.57  -65.63   14903   12697   -7803  -32896   36114
  -35.000   75.000  -29.77  -66.63   14985   13008   -7441  -34672   37771
  -35.000   80.000  -27.39  -67.53   15023   13339   -6910  -36325   39308
  -35.000   85.000  -24.47  -68.29   15051   13700   -6233  -37812   40698
  -35.000   90.000  -21.11  -68.87   15109   14095   -5441  -39099   41917
  -35.000   95.000  -17.47  -69.24   15227   14525   -4571  -40160   42950
  -35.000  100.000  -13.75  -69.38   15422   14980   -3667  -40985   43791
  -35.000  105.000  -10.16  -69.33   15689   15443   -2769  -41584   44445
  -35.000  110.000   -6.83  -69.13   16006   15893   -1905  -41977   44926
  -35.000  115.000   -3.81  -68.83   16343   16307   -1086  -42196   45250
  -35.000  120.000   -1.07  -68.47   16674   16672    -310  -42264   45434
  -35.000  125.000    1.47  -68.07   16987   16981     434  -42198   45489
  -35.000  130.000    3.84  -67.64   17279   17240    1156  -42007   45422
  -35.000  135.000    6.08  -67.16   17557   17458    1859  -41692   45238
  -35.000  140.000    8.19  -66.63   17828   17647    2541  -41256   44943
  -35.000  145.000   10.16  -66.03   18099   17815    3194  -40701   44544
  -35.000  150.000   11.97  -65.35   18371   17971    3811  -40034   44048
  -35.000  155.000   13.59  -64.60   18643   18121    4381  -39261   43463
  -35.000  160.000   15.00  -63.78   18910   18266    4894  -38394   42798
  -35.000  165.000   16.18  -62.90   19165   18406    5342  -37446   42066
  -35.000  170.000   17.14  -61.97   19400   18538    5718  -36436   41279
  -35.000  175.000   17.88  -61.01   19605   18658    6021  -35383   40452
  -35.000  180.000   18.44  -60.04   19778   18763    6256  -34306   39599
  -35.000  185.000   18.85  -59.05   19918   18850    6434  -33218   38732
  -35.000  190.000   19.14  -58.06   20026   18920    6565  -32128   37858
  -35.000  195.000   19.34  -57.06   20108   18973    6658  -31039   36983
  -35.000  200.000   19.46  -56.05   20165   19013    6719  -29953   36109
  -35.000  205.000   19.52  -55.02   20201   19039    6751  -28872   35237
  -35.000  210.000   19.53  -53.97   20214   19051    6756  -27796   34368
  -35.000  215.000   19.47  -52.92   20203   19047    6734  -26728   33504
  -35.000  220.000   19.37  -51.85   20165   19023    6690  -25669   32643
  -35.000  225.000   19.25  -50.77   20098   18975    6626  -24620   31782
  -35.000  230.000   19.11  -49.69   20000   18898    6546  -23575   30915
  -35.000  235.000   18.95  -48.59   19869   18792    6454  -22526   30037
  -35.000  240.000   18.78  -47.44   19706   18657    6345  -21463   29137
  -35.000  245.000   18.56  -46.24   19511   18497    6209  -20373   28209
  -35.000  250.000   18.22  -44.95   19285   18318    6028  -19251   27249
  -35.000  255.000   17.68  -43.57   19023   18125    5777  -18098   26257
  -35.000  260.000   16.85  -42.12   18722   17918    5427  -16928   25240
  -35.000  265.000   15.62  -40.64   18375   17697    4948  -15771   24215
  -35.000  270.000   13.91  -39.22   17978   17451    4322  -14672   23205
  -35.000  275.000   11.66  -37.98   17530   17169    3543  -13686   22240
  -35.000  280.000    8.87  -37.07   17038   16835    2627  -12872   21354
  -35.000  285.000    5.59  -36.64   16515   16436    1610  -12282   20581
  -35.000  290.000    1.96  -36.81   15975   15965     546  -11954   19952
  -35.000  295.000   -1.86  -37.63   15431   15423    -500  -11897   19485
  -35.000  300.000   -5.65  -39.09   14890   14818   -1465  -12097   19185
  -35.000  305.000   -9.22  -41.09   14351   14166   -2298  -12515   19041
  -35.000  310.000  -12.40  -43.48   13809   13487   -2965  -13095   19031
  -35.000  315.000  -15.10  -46.09   13260   12803   -3454  -13774   19119
  -35.000  320.000  -17.27  -48.76   12705   12132   -3772  -14494   19274
  -35.000  325.000  -18.94  -51.38   12149   11491   -3944  -15209   19465
  -35.000  330.000  -20.17  -53.86   11603   10891   -4000  -15885   19671
  -35.000  335.000  -21.01  -56.14   11077   10341   -3971  -16506   19879
  -35.000  340.000  -21.51  -58.19   10584    9847   -3882  -17063   20080
  -35.000  345.000  -21.74  -59.99   10139    9418   -3755  -17552   20270
  -35.000  350.000  -21.72  -61.50    9757    9064   -3610  -17970   20448
  -35.000  355.000  -21.53  -62.69    9459    8799   -3471  -18315   20614
  -30.000    0.000  -19.98  -62.62    9694    9111   -3312  -18719   21080
  -30.000    5.000  -19.12  -63.21    9592    9063   -3142  -18997   21282
  -30.000   10.000  -18.54  -63.36    9638    9138   -3064  -19209   21492
  -30.000   15.000  -18.43  -63.10    9842    9338   -3111  -19397   21751
  -30.000   20.000  -18.90  -62.52   10205    9655   -3306  -19617   22113
  -30.000   25.000  -19.92  -61.74   10716   10075   -3651  -19934   22632
  -30.000   30.000  -21.35  -60.92   11352   10573   -4132  -20409   23354
  -30.000   35.000  -22.96  -60.20   12080   11123   -4712  -21096   24309
  -30.000   40.000  -24.53  -59.73   12855   11695   -5338  -22024   25501
  -30.000   45.000  -25.87  -59.57   13630   12265   -5946  -23200   26908
  -30.000   50.000  -26.80  -59.73   14358   12816   -6473  -24602   28485
  -30.000   55.000  -27.23  -60.19   15003   13341   -6864  -26181   30176
  -30.000   60.000  -27.10  -60.85   15546   13839   -7082  -27875   31917
  -30.000   65.000  -26.41  -61.64   15983   14315   -7109  -29613   33651
  -30.000   70.000  -25.17  -62.48   16325   14775   -6943  -31330   35328
  -30.000   75.000  -23.41  -63.28   16594   15228   -6593  -32968   36909
  -30.000   80.000  -21.17  -64.00   16818   15683   -6073  -34475   38359
  -30.000   85.000  -18.51  -64.56   17028   16148   -5405  -35804   39647
  -30.000   90.000  -15.54  -64.94   17260   16629   -4624  -36916   40751
  -30.000   95.000  -12.43  -65.10   17539   17128   -3774  -37782   41654
  -30.000  100.000   -9.36  -65.04   17874   17636   -2907  -38399   42355
  -30.000  105.000   -6.51  -64.80   18252   18134   -2071  -38787   42867
  -30.000  110.000   -3.98  -64.44   18645   18600   -1294  -38982   43212
  -30.000  115.000   -1.75  -64.02   19020   19011    -582  -39030   43417
  -30.000  120.000    0.23  -63.59   19353   19353      79  -38964   43505
  -30.000  125.000    2.08  -63.16   19636   19624     712  -38802   43487
  -30.000  130.000    3.85  -62.72   19876   19832    1335  -38545   43368
  -30.000  135.000    5.59  -62.26   20086   19991    1956  -38188   43149
  -30.000  140.000    7.28  -61.74   20280   20116    2570  -37724   42829
  -30.000  145.000    8.91  -61.15   20466   20219    3169  -37150   42414
  -30.000  150.000   10.44  -60.48   20650   20308    3741  -36467   41908
  -30.000  155.000   11.84  -59.72   20833   20389    4274  -35681   41317
  -30.000  160.000   13.08  -58.88   21009   20465    4754  -34801   40651
  -30.000  165.000   14.13  -57.97   21174   20533    5169  -33842   39920
  -30.000  170.000   14.99  -57.00   21317   20592    5512  -32824   39138
  -30.000  175.000   15.65  -55.99   21431   20637    5781  -31767   38320
  -30.000  180.000   16.15  -54.97   21512   20663    5983  -30693   37481
  -30.000  185.000   16.52  -53.95   21559   20669    6129  -29615   36631
  -30.000  190.000   16.79  -52.91   21576   20656    6233  -28541   35779
  -30.000  195.000   16.99  -51.87   21566   20625    6303  -27472   34926
  -30.000  200.000   17.14  -50.80   21536   20579    6346  -26408   34076
  -30.000  205.000   17.23  -49.71   21486   20522    6362  -25348   33229
  -30.000  210.000   17.25  -48.60   21418   20454    6352  -24293   32386
  -30.000  215.000   17.22  -47.46   21330   20374    6314  -23249   31551
  -30.000  220.000   17.13  -46.32   21220   20279    6249  -22219   30725
  -30.000  225.000   16.99  -45.17   21085   20165    6160  -21208   29906
  -30.000  230.000   16.82  -44.01   20923   20028    6054  -20214   29093
  -30.000  235.000   16.63  -42.85   20732   19865    5933  -19233   28279
  -30.000  240.000   16.42  -41.66   20513   19676    5800  -18252   27458
  -30.000  245.000   16.18  -40.42   20267   19464    5646  -17259   26620
  -30.000  250.000   15.84  -39.09   19993   19234    5456  -16242   25759
  -30.000  255.000   15.32  -37.66   19691   18990    5204  -15196   24872
  -30.000  260.000   14.53  -36.13   19353   18734    4857  -14131   23963
  -30.000  265.000   13.36  -34.57   18975   18462    4383  -13074   23043
  -30.000  270.000   11.68  -33.05   18549   18165    3756  -12070   22130
  -30.000  275.000    9.45  -31.74   18076   17831    2969  -11181   21255
  -30.000  280.000    6.66  -30.81   17565   17446    2036  -10474   20450
  -30.000  285.000    3.35  -30.44   17030   17000     996  -10006   19752
  -30.000  290.000   -0.32  -30.78   16488   16488     -91   -9820   19191
  -30.000  295.000   -4.15  -31.89   15953   15911   -1154   -9925   18789
  -30.000  300.000   -7.92  -33.74   15427   15280   -2127  -10305   18553
  -30.000  305.000  -11.43  -36.21   14906   14611   -2953  -10913   18474
  -30.000  310.000  -14.49  -39.10   14380   13922   -3599  -11686   18529
  -30.000  315.000  -17.03  -42.22   13840   13233   -4052  -12556   18686
  -30.000  320.000  -19.00  -45.37   13286   12562   -4326  -13460   18913
  -30.000  325.000  -20.45  -48.43   12726   11925   -4446  -14348   19179
  -30.000  330.000  -21.42  -51.30   12172   11331   -4445  -15191   19466
  -30.000  335.000  -21.99  -53.93   11635   10788   -4356  -15972   19760
  -30.000  340.000  -22.19  -56.30   11128   10303   -4203  -16685   20055
  -30.000  345.000  -22.06  -58.39   10662    9882   -4004  -17325   20343
  -30.000  350.000  -21.60  -60.17   10254    9534   -3775  -17883   20614
  -30.000  355.000  -20.87  -61.60    9923    9272   -3535  -18349   20860
  -25.000    0.000  -17.90  -60.48   10629   10115   -3267  -18769   21570
  -25.000    5.000  -16.42  -61.15   10528   10098   -2976  -19110   21818
  -25.000   10.000  -15.16  -61.34   10568   10200   -2764  -19336   22035
  -25.000   15.000  -14.37  -61.08   10763   10427   -2671  -19483   22258
  -25.000   20.000  -14.19  -60.44   11119   10779   -2727  -19606   22539
  -25.000   25.000  -14.67  -59.54   11628   11249   -2945  -19772   22938
  -25.000   30.000  -15.69  -58.53   12276   11819   -3320  -20054   23513
  -25.000   35.000  -17.05  -57.57   13034   12461   -3821  -20516   24306
  -25.000   40.000  -18.49  -56.82   13865   13149   -4398  -21205   25336
  -25.000   45.000  -19.79  -56.38   14722   13853   -4983  -22142   26590
  -25.000   50.000  -20.73  -56.28   15559   14552   -5508  -23314   28029
  -25.000   55.000  -21.21  -56.49   16337   15230   -5911  -24676   29594
  -25.000   60.000  -21.17  -56.94   17029   15880   -6150  -26166   31220
  -25.000   65.000  -20.60  -57.54   17627   16500   -6203  -27713   32844
  -25.000   70.000  -19.54  -58.20   18135   17090   -6066  -29249   34414
  -25.000   75.000  -18.03  -58.85   18566   17654   -5746  -30711   35887
  -25.000   80.000  -16.11  -59.41   18942   18198   -5254  -32045   37225
  -25.000   85.000  -13.84  -59.84   19290   18730   -4613  -33198   38395
  -25.000   90.000  -11.33  -60.08   19640   19257   -3857  -34123   39371
  -25.000   95.000   -8.73  -60.09   20013   19781   -3039  -34790   40135
  -25.000  100.000   -6.24  -59.89   20415   20294   -2219  -35198   40690
  -25.000  105.000   -4.00  -59.51   20832   20782   -1452  -35377   41055
  -25.000  110.000   -2.07  -59.03   21233   21219    -768  -35382   41264
  -25.000  115.000   -0.44  -58.53   21588   21587    -166  -35271   41353
  -25.000  120.000    1.00  -58.06   21877   21874     381  -35088   41350
  -25.000  125.000    2.35  -57.62   22100   22081     907  -34849   41266
  -25.000  130.000    3.70  -57.20   22268   22221    1438  -34548   41103
  -25.000  135.000    5.09  -56.75   22399   22311    1986  -34167   40855
  -25.000  140.000    6.49  -56.25   22512   22368    2543  -33690   40519
  -25.000  145.000    7.87  -55.66   22616   22403    3097  -33110   40097
  -25.000  150.000    9.20  -54.98   22717   22425    3632  -32424   39590
  -25.000  155.000   10.44  -54.20   22816   22439    4133  -31637   39006
  -25.000  160.000   11.55  -53.32   22910   22446    4585  -30757   38351
  -25.000  165.000   12.49  -52.35   22991   22447    4974  -29798   37637
  -25.000  170.000   13.26  -51.31   23052   22438    5288  -28784   36877
  -25.000  175.000   13.85  -50.23   23084   22413    5526  -27737   36087
  -25.000  180.000   14.29  -49.14   23082   22368    5696  -26682   35281
  -25.000  185.000   14.61  -48.04   23046   22301    5812  -25633   34470
  -25.000  190.000   14.85  -46.95   22979   22212    5889  -24595   33660
  -25.000  195.000   15.04  -45.84   22886   22102    5938  -23569   32852
  -25.000  200.000   15.18  -44.72   22772   21978    5964  -22550   32048
  -25.000  205.000   15.28  -43.57   22642   21841    5969  -21535   31248
  -25.000  210.000   15.33  -42.38   22497   21696    5948  -20527   30454
  -25.000  215.000   15.32  -41.16   22337   21544    5901  -19529   29671
  -25.000  220.000   15.23  -39.93   22162   21383    5823  -18548   28899
  -25.000  225.000   15.09  -38.68   21968   21211    5720  -17590   28143
  -25.000  230.000   14.90  -37.45   21754   21023    5594  -16660   27400
  -25.000  235.000   14.68  -36.20   21520   20817    5454  -15753   26669
  -25.000  240.000   14.44  -34.94   21265   20594    5304  -14859   25942
  -25.000  245.000   14.17  -33.63   20993   20354    5137  -13963   25212
  -25.000  250.000   13.81  -32.23   20700   20102    4940  -13048   24469
  -25.000  255.000   13.29  -30.71   20384   19838    4686  -12107   23708
  -25.000  260.000   12.51  -29.08   20037   19561    4339  -11144   22927
  -25.000  265.000   11.34  -27.40   19650   19266    3863  -10186   22133
  -25.000  270.000    9.67  -25.78   19217   18943    3229   -9282   21341
  -25.000  275.000    7.44  -24.39   18739   18581    2428   -8498   20576
  -25.000  280.000    4.64  -23.45   18227   18168    1474   -7908   19869
  -25.000  285.000    1.33  -23.17   17701   17696     411   -7575   19253
  -25.000  290.000   -2.33  -23.71   17178   17163    -697   -7544   18761
  -25.000  295.000   -6.11  -25.14   16670   16575   -1775   -7824   18415
  -25.000  300.000   -9.79  -27.42   16178   15942   -2751   -8391   18225
  -25.000  305.000  -13.15  -30.37   15689   15277   -3570   -9195   18185
  -25.000  310.000  -16.03  -33.80   15189   14598   -4195  -10167   18278
  -25.000  315.000  -18.34  -37.44   14668   13923   -4617  -11233   18475
  -25.000  320.000  -20.07  -41.11   14126   13268   -4847  -12326   18748
  -25.000  325.000  -21.24  -44.62   13573   12651   -4916  -13394   19069
  -25.000  330.000  -21.91  -47.89   13024   12084   -4859  -14408   19422
  -25.000  335.000  -22.15  -50.85   12497   11575   -4711  -15351   19794
  -25.000  340.000  -21.99  -53.50   12004   11131   -4496  -16220   20179
  -25.000  345.000  -21.47  -55.81   11557   10755   -4229  -17010   20564
  -25.000  350.000  -20.57  -57.76   11167   10455   -3924  -17709   20936
  -25.000  355.000  -19.35  -59.34   10851   10238   -3594  -18300   21275
  -20.000    0.000  -15.31  -56.85   12093   11664   -3192  -18514   22114
  -20.000    5.000  -13.45  -57.51   12041   11711   -2801  -18905   22414
  -20.000   10.000  -11.79  -57.67   12114   11859   -2475  -19141   22653
  -20.000   15.000  -10.54  -57.37   12325   12118   -2255  -19251   22858
  -20.000   20.000   -9.89  -56.66   12683   12495   -2178  -19280   23078
  -20.000   25.000   -9.91  -55.65   13187   12990   -2269  -19295   23371
  -20.000   30.000  -10.55  -54.48   13827   13593   -2531  -19374   23802
  -20.000   35.000  -11.64  -53.34   14584   14284   -2943  -19592   24424
  -20.000   40.000  -12.95  -52.37   15429   15036   -3458  -20013   25270
  -20.000   45.000  -14.22  -51.70   16322   15822   -4009  -20670   26337
  -20.000   50.000  -15.23  -51.39   17220   16615   -4525  -21564   27596
  -20.000   55.000  -15.84  -51.41   18084   17397   -4937  -22659   28991
  -20.000   60.000  -15.99  -51.68   18883   18153   -5200  -23897   30457
  -20.000   65.000  -15.65  -52.13   19601   18875   -5288  -25207   31931
  -20.000   70.000  -14.87  -52.66   20234   19556   -5194  -26523   33360
  -20.000   75.000  -13.69  -53.20   20786   20196   -4919  -27783   34698
  -20.000   80.000  -12.14  -53.67   21271   20795   -4474  -28927   35906
  -20.000   85.000  -10.29  -54.02   21708   21359   -3877  -29898   36947
  -20.000   90.000   -8.22  -54.17   22121   21893   -3164  -30640   37791
  -20.000   95.000   -6.09  -54.10   22528   22401   -2391  -31121   38419
  -20.000  100.000   -4.07  -53.80   22935   22877   -1629  -31338   38834
  -20.000  105.000   -2.30  -53.33   23326   23308    -937  -31333   39062
  -20.000  110.000   -0.84  -52.78   23678   23675    -348  -31174   39147
  -20.000  115.000    0.35  -52.24   23964   23964     147  -30934   39131
  -20.000  120.000    1.39  -51.75   24174   24167     584  -30664   39047
  -20.000  125.000    2.39  -51.33   24310   24289    1012  -30376   38906
  -20.000  130.000    3.44  -50.94   24391   24347    1464  -30053   38706
  -20.000  135.000    4.58  -50.52   24436   24358    1951  -29668   38436
  -20.000  140.000    5.78  -50.04   24464   24340    2462  -29194   38089
  -20.000  145.000    6.99  -49.45   24486   24304    2980  -28620   37665
  -20.000  150.000    8.18  -48.75   24505   24256    3486  -27942   37165
  -20.000  155.000    9.30  -47.92   24524   24202    3963  -27163   36596
  -20.000  160.000   10.31  -46.98   24540   24143    4393  -26293   35965
  -20.000  165.000   11.18  -45.92   24544   24078    4760  -25346   35282
  -20.000  170.000   11.88  -44.78   24530   24005    5050  -24346   34561
  -20.000  175.000   12.41  -43.60   24489   23917    5261  -23321   33817
  -20.000  180.000   12.78  -42.41   24414   23809    5401  -22297   33064
  -20.000  185.000   13.05  -41.22   24306   23678    5488  -21291   32313
  -20.000  190.000   13.25  -40.04   24167   23524    5539  -20308   31566
  -20.000  195.000   13.41  -38.87   24002   23347    5566  -19344   30826
  -20.000  200.000   13.54  -37.68   23816   23154    5577  -18393   30092
  -20.000  205.000   13.65  -36.46   23616   22949    5571  -17450   29364
  -20.000  210.000   13.71  -35.21   23405   22739    5546  -16514   28644
  -20.000  215.000   13.71  -33.91   23185   22525    5494  -15586   27937
  -20.000  220.000   13.64  -32.59   22957   22309    5413  -14674   27246
  -20.000  225.000   13.50  -31.25   22718   22090    5303  -13788   26574
  -20.000  230.000   13.30  -29.92   22468   21865    5170  -12932   25924
  -20.000  235.000   13.07  -28.59   22208   21633    5022  -12105   25293
  -20.000  240.000   12.81  -27.25   21939   21393    4863  -11298   24677
  -20.000  245.000   12.51  -25.84   21662   21148    4692  -10491   24068
  -20.000  250.000   12.13  -24.34   21373   20895    4492   -9666   23457
  -20.000  255.000   11.60  -22.70   21064   20634    4235   -8813   22834
  -20.000  260.000   10.80  -20.96   20726   20359    3883   -7938   22194
  -20.000  265.000    9.61  -19.16   20347   20062    3397   -7068   21540
  -20.000  270.000    7.93  -17.44   19922   19731    2748   -6258   20882
  -20.000  275.000    5.68  -16.00   19454   19358    1926   -5580   20238
  -20.000  280.000    2.87  -15.09   18960   18936     949   -5111   19636
  -20.000  285.000   -0.43  -14.92   18461   18461    -137   -4920   19105
  -20.000  290.000   -4.03  -15.68   17979   17935   -1263   -5048   18674
  -20.000  295.000   -7.71  -17.44   17522   17364   -2352   -5505   18366
  -20.000  300.000  -11.24  -20.13   17085   16757   -3331   -6261   18196
  -20.000  305.000  -14.40  -23.57   16650   16126   -4142   -7262   18165
  -20.000  310.000  -17.05  -27.51   16197   15485   -4749   -8435   18262
  -20.000  315.000  -19.10  -31.70   15713   14848   -5142   -9703   18467
  -20.000  320.000  -20.54  -35.87   15200   14234   -5332  -10992   18758
  -20.000  325.000  -21.38  -39.86   14671   13661   -5349  -12248   19111
  -20.000  330.000  -21.70  -43.52   14148   13146   -5231  -13434   19510
  -20.000  335.000  -21.55  -46.79   13655   12701   -5016  -14534   19943
  -20.000  340.000  -20.99  -49.64   13209   12333   -4731  -15545   20399
  -20.000  345.000  -20.05  -52.09   12821   12044   -4394  -16463   20866
  -20.000  350.000  -18.74  -54.12   12498   11835   -4016  -17277   21323
  -20.000  355.000  -17.13  -55.71   12251   11708   -3608  -17967   21747
  -15.000    0.000  -12.57  -51.59   14040   13703   -3056  -17707   22598
  -15.000    5.000  -10.60  -52.14   14078   13838   -2590  -18110   22938
  -15.000   10.000   -8.81  -52.22   14214   14047   -2176  -18336   23200
  -15.000   15.000   -7.37  -51.84   14460   14341   -1854  -18399   23401
